timestamp,load_label,pod,cpu_m,ram_mi
23:06:12,100u,frontend-7bd6f45654-vfxkp,126,36
23:06:12,100u,paymentservice-9bfb7bf5-kgd56,9,114
23:06:12,100u,productcatalogservice-65bbf699df-j2fmg,112,44
23:06:12,100u,recommendationservice-7444754ff5-n8cbh,200,59
23:06:12,100u,redis-cart-c8ff86559-kcf44,8,37
23:06:12,100u,shippingservice-f956b6d9f-w7n4b,21,35
23:06:15,100u,adservice-574bff445c-qb9cj,58,270
23:06:15,100u,cartservice-7c84fdfb6-m5m6d,109,188
23:06:15,100u,checkoutservice-5b6d96c9b7-45rkr,21,38
23:06:15,100u,currencyservice-7c8fc8fc9c-4hm9g,141,125
23:06:15,100u,currencyservice-7c8fc8fc9c-5frj9,1,81
23:06:15,100u,currencyservice-7c8fc8fc9c-mgwx9,89,124
23:06:15,100u,emailservice-66944ff59-2lcjl,12,95
23:06:15,100u,frontend-7bd6f45654-przgb,90,35
23:06:15,100u,frontend-7bd6f45654-s2s7z,98,54
23:06:15,100u,frontend-7bd6f45654-vfxkp,126,36
23:06:15,100u,paymentservice-9bfb7bf5-kgd56,9,114
23:06:15,100u,productcatalogservice-65bbf699df-j2fmg,112,44
23:06:15,100u,recommendationservice-7444754ff5-n8cbh,200,59
23:06:15,100u,redis-cart-c8ff86559-kcf44,8,37
23:06:15,100u,shippingservice-f956b6d9f-w7n4b,21,35
23:06:20,100u,adservice-574bff445c-qb9cj,57,270
23:06:20,100u,cartservice-7c84fdfb6-m5m6d,88,188
23:06:20,100u,checkoutservice-5b6d96c9b7-45rkr,22,38
23:06:20,100u,currencyservice-7c8fc8fc9c-4hm9g,135,124
23:06:20,100u,currencyservice-7c8fc8fc9c-5frj9,1,81
23:06:20,100u,currencyservice-7c8fc8fc9c-mgwx9,85,125
23:06:20,100u,emailservice-66944ff59-2lcjl,12,95
23:06:20,100u,frontend-7bd6f45654-przgb,97,36
23:06:20,100u,frontend-7bd6f45654-s2s7z,90,54
23:06:20,100u,frontend-7bd6f45654-vfxkp,113,36
23:06:20,100u,paymentservice-9bfb7bf5-kgd56,9,114
23:06:20,100u,productcatalogservice-65bbf699df-j2fmg,105,44
23:06:20,100u,recommendationservice-7444754ff5-n8cbh,185,59
23:06:20,100u,redis-cart-c8ff86559-kcf44,8,37
23:06:20,100u,shippingservice-f956b6d9f-w7n4b,19,35
23:06:22,100u,adservice-574bff445c-qb9cj,57,270
23:06:22,100u,cartservice-7c84fdfb6-m5m6d,88,188
23:06:22,100u,checkoutservice-5b6d96c9b7-45rkr,22,38
23:06:22,100u,currencyservice-7c8fc8fc9c-4hm9g,135,124
23:06:22,100u,currencyservice-7c8fc8fc9c-5frj9,1,81
23:06:22,100u,currencyservice-7c8fc8fc9c-mgwx9,85,125
23:06:22,100u,emailservice-66944ff59-2lcjl,12,95
23:06:22,100u,frontend-7bd6f45654-przgb,97,36
23:06:22,100u,frontend-7bd6f45654-s2s7z,90,54
23:06:22,100u,frontend-7bd6f45654-vfxkp,113,36
23:06:22,100u,paymentservice-9bfb7bf5-kgd56,9,114
23:06:22,100u,productcatalogservice-65bbf699df-j2fmg,105,44
23:06:22,100u,recommendationservice-7444754ff5-n8cbh,185,59
23:06:22,100u,redis-cart-c8ff86559-kcf44,8,37
23:06:22,100u,shippingservice-f956b6d9f-w7n4b,19,35
23:06:25,100u,adservice-574bff445c-qb9cj,57,270
23:06:25,100u,cartservice-7c84fdfb6-m5m6d,88,188
23:06:25,100u,checkoutservice-5b6d96c9b7-45rkr,22,38
23:06:25,100u,currencyservice-7c8fc8fc9c-4hm9g,135,124
